State,District,Market,Commodity,Variety,Arrival_Date,Min_Price,Max_Price,Modal_Price
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-01-29,3750,4340,4045
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-01-31,3558,4364,3961
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-02,3233,3691,3462
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-04,3014,3654,3334
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-06,3445,4201,3823
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-08,3963,4833,4398
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-10,3294,4140,3717
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-12,3623,4015,3819
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-14,3563,4085,3824
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-16,3009,3603,3306
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-18,3429,4179,3804
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-20,3254,3890,3572
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-22,3757,4331,4044
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-24,2917,3321,3119
Gujarat,Mehsana,Mehsana APMC,Mango,Totapuri,2026-02-26,3245,3737,3491
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-01,2232,2508,2370
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-03,2085,2637,2361
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-05,2107,2627,2367
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-07,2136,2550,2343
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-09,2056,2610,2333
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-11,2245,2563,2404
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-13,2306,2576,2441
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-15,2123,2603,2363
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-17,2097,2629,2363
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-19,2176,2646,2411
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-21,2245,2597,2421
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-23,2126,2596,2361
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-25,2208,2524,2366
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-27,2195,2679,2437
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-09-29,2165,2559,2362
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-01,2257,2663,2460
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-03,2255,2585,2420
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-05,2167,2555,2361
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-07,2142,2664,2403
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-09,2147,2571,2359
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-11,2299,2611,2455
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-13,2282,2546,2414
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-15,2163,2579,2371
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-17,2212,2512,2362
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-19,2067,2579,2323
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-21,2177,2553,2365
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-23,2065,2431,2248
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-25,2086,2612,2349
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-27,2065,2549,2307
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-29,2087,2517,2302
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-10-31,2081,2487,2284
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-02,2207,2453,2330
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-04,2143,2407,2275
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-06,2113,2499,2306
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-08,2102,2400,2251
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-10,2149,2481,2315
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-12,2152,2470,2311
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-14,2163,2477,2320
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-16,2148,2450,2299
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-18,2188,2466,2327
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-20,1996,2526,2261
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-22,2194,2536,2365
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-24,2103,2489,2296
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-26,2036,2568,2302
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-28,2215,2505,2360
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-11-30,2202,2536,2369
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-02,2187,2427,2307
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-04,1965,2487,2226
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-06,2196,2652,2424
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-08,2144,2584,2364
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-10,2235,2575,2405
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-12,2093,2645,2369
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-14,2180,2664,2422
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-16,2230,2696,2463
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-18,2128,2634,2381
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-20,2203,2615,2409
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-22,2180,2644,2412
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-24,2281,2547,2414
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-26,2257,2603,2430
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-28,2162,2706,2434
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2025-12-30,2263,2663,2463
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-01,2151,2563,2357
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-03,2135,2523,2329
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-05,2285,2567,2426
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-07,2236,2580,2408
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-09,2237,2713,2475
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-11,2079,2475,2277
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-13,2116,2674,2395
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-15,2083,2641,2362
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-17,2100,2600,2350
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-19,2145,2471,2308
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-21,2124,2422,2273
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-23,2231,2743,2487
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-25,2207,2471,2339
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-27,2100,2616,2358
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-29,2114,2518,2316
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-01-31,2126,2696,2411
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-02,2036,2528,2282
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-04,2106,2330,2218
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-06,2134,2360,2247
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-08,2118,2392,2255
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-10,2014,2554,2284
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-12,2019,2517,2268
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-14,2215,2509,2362
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-16,1954,2484,2219
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-18,1998,2506,2252
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-20,1919,2441,2180
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-22,2185,2485,2335
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-24,2138,2608,2373
Gujarat,Mehsana,Mehsana APMC,Maize,Hybrid,2026-02-26,2073,2483,2278
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-01,2122,2422,2272
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-03,1979,2473,2226
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-05,1944,2352,2148
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-07,2050,2582,2316
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-09,1947,2223,2085
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-11,1959,2355,2157
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-13,2086,2426,2256
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-15,2106,2390,2248
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-17,2128,2636,2382
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-19,2095,2471,2283
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-21,2036,2440,2238
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-23,2072,2418,2245
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-25,2092,2500,2296
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-27,2026,2314,2170
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-09-29,2179,2543,2361
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-01,2046,2406,2226
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-03,1962,2450,2206
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-05,2124,2460,2292
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-07,1983,2401,2192
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-09,2146,2464,2305
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-11,2054,2370,2212
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-13,2041,2443,2242
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-15,2006,2318,2162
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-17,2097,2351,2224
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-19,1999,2371,2185
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-21,1953,2207,2080
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-23,1996,2370,2183
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-25,2154,2400,2277
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-27,1889,2333,2111
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-29,2032,2260,2146
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-10-31,2128,2382,2255
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-02,1979,2377,2178
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-04,1917,2201,2059
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-06,1979,2361,2170
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-08,1941,2381,2161
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-10,1800,2282,2041
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-12,1938,2416,2177
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-14,1888,2170,2029
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-16,1972,2192,2082
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-18,1953,2283,2118
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-20,2013,2397,2205
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-22,2014,2366,2190
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-24,1969,2257,2113
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-26,2115,2413,2264
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-28,1935,2359,2147
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-11-30,2103,2345,2224
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-02,2027,2393,2210
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-04,1956,2378,2167
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-06,1927,2397,2162
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-08,2092,2340,2216
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-10,2159,2443,2301
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-12,1984,2464,2224
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-14,2023,2563,2293
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-16,1852,2318,2085
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-18,2159,2419,2289
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-20,2146,2380,2263
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-22,2209,2517,2363
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-24,2163,2417,2290
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-26,2124,2382,2253
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-28,2074,2568,2321
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2025-12-30,2107,2575,2341
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-01,2112,2506,2309
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-03,2035,2391,2213
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-05,2081,2475,2278
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-07,1924,2324,2124
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-09,1979,2399,2189
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-11,2057,2555,2306
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-13,2077,2487,2282
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-15,2106,2328,2217
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-17,1982,2382,2182
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-19,2076,2546,2311
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-21,1988,2388,2188
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-23,1955,2375,2165
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-25,2094,2334,2214
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-27,2003,2501,2252
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-29,1918,2418,2168
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-01-31,1956,2362,2159
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-02,1913,2299,2106
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-04,1997,2307,2152
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-06,1957,2231,2094
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-08,1890,2240,2065
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-10,2000,2310,2155
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-12,1966,2222,2094
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-14,1966,2396,2181
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-16,1994,2216,2105
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-18,2039,2293,2166
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-20,1974,2272,2123
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-22,1827,2161,1994
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-24,1922,2328,2125
Gujarat,Mehsana,Mehsana APMC,Paddy(Dhan),Basmati 1121,2026-02-26,1961,2483,2222
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-01,1377,1707,1542
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-03,1331,1523,1427
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-05,1356,1606,1481
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-07,1389,1605,1497
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-09,1444,1752,1598
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-11,1719,1959,1839
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-13,1567,1879,1723
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-15,1488,1812,1650
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-17,1510,1916,1713
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-19,1412,1742,1577
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-21,1530,1852,1691
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-23,1448,1632,1540
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-25,1632,1880,1756
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-27,1491,1845,1668
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-09-29,1692,1950,1821
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-01,1599,1965,1782
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-03,1537,1819,1678
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-05,1756,2026,1891
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-07,1569,1783,1676
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-09,1399,1583,1491
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-11,1344,1560,1452
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-13,1490,1718,1604
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-15,1299,1545,1422
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-17,1500,1848,1674
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-19,1532,1832,1682
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-21,1288,1572,1430
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-23,1368,1516,1442
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-25,1190,1414,1302
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-27,1174,1322,1248
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-29,1136,1362,1249
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-10-31,1254,1588,1421
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-02,1175,1355,1265
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-04,1184,1396,1290
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-06,1265,1495,1380
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-08,1097,1253,1175
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-10,1265,1527,1396
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-12,1058,1328,1193
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-14,1212,1394,1303
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-16,1235,1479,1357
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-18,1333,1661,1497
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-20,1234,1448,1341
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-22,1326,1598,1462
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-24,1201,1457,1329
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-26,1124,1382,1253
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-28,1176,1416,1296
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-11-30,1405,1571,1488
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-02,1476,1782,1629
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-04,1397,1685,1541
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-06,1268,1478,1373
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-08,1602,1884,1743
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-10,1342,1684,1513
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-12,1288,1482,1385
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-14,1634,2012,1823
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-16,1416,1566,1491
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-18,1355,1663,1509
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-20,1584,1784,1684
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-22,1826,2060,1943
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-24,1249,1585,1417
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-26,1552,1858,1705
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-28,1426,1590,1508
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2025-12-30,1557,1757,1657
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-01,1492,1832,1662
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-03,1722,1962,1842
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-05,1333,1677,1505
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-07,1513,1753,1633
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-09,1633,1841,1737
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-11,1397,1729,1563
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-13,1425,1617,1521
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-15,1422,1660,1541
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-17,1360,1600,1480
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-19,1473,1791,1632
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-21,1340,1542,1441
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-23,1075,1237,1156
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-25,1592,1920,1756
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-27,1218,1362,1290
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-29,1332,1478,1405
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-01-31,1245,1437,1341
Gujarat,Mehsana,Unjha (Spice Hub),Potato,Chandramukhi,2026-02-02,1297,1589,1443
